2023-10-30 21:19:40,224 INFO    StreamThr :198136 [internal.py:wandb_internal():86] W&B internal server running at pid: 198136, started at: 2023-10-30 21:19:40.222433
2023-10-30 21:19:48,137 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,137 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-30 21:19:48,138 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,138 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-30 21:19:48,138 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 1
2023-10-30 21:19:48,138 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,138 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-30 21:19:48,138 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,138 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-30 21:19:48,138 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 2
2023-10-30 21:19:48,138 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,138 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-30 21:19:48,138 INFO    HandlerThread:198136 [system_monitor.py:finish():203] Stopping system monitor
2023-10-30 21:19:48,138 DEBUG   SystemMonitor:198136 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-30 21:19:48,138 DEBUG   SystemMonitor:198136 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-30 21:19:48,138 DEBUG   SystemMonitor:198136 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-30 21:19:48,139 INFO    HandlerThread:198136 [interfaces.py:finish():202] Joined cpu monitor
2023-10-30 21:19:48,139 INFO    HandlerThread:198136 [interfaces.py:finish():202] Joined disk monitor
2023-10-30 21:19:48,139 INFO    HandlerThread:198136 [interfaces.py:finish():202] Joined memory monitor
2023-10-30 21:19:48,139 INFO    HandlerThread:198136 [interfaces.py:finish():202] Joined network monitor
2023-10-30 21:19:48,140 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,140 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-30 21:19:48,140 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 3
2023-10-30 21:19:48,140 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,140 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-30 21:19:48,140 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,140 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-30 21:19:48,140 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 4
2023-10-30 21:19:48,140 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,140 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-30 21:19:48,141 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,141 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-30 21:19:48,141 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 5
2023-10-30 21:19:48,141 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,141 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-30 21:19:48,141 DEBUG   SenderThread:198136 [sender.py:send():380] send: summary
2023-10-30 21:19:48,141 INFO    SenderThread:198136 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 21:19:48,141 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,141 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-30 21:19:48,141 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 6
2023-10-30 21:19:48,142 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,142 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-30 21:19:48,142 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,142 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-30 21:19:48,144 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: status_report
2023-10-30 21:19:48,263 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 7
2023-10-30 21:19:48,264 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:48,264 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-30 21:19:48,264 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:48,264 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-30 21:19:49,108 INFO    Thread-12 :198136 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/config.yaml
2023-10-30 21:19:49,108 INFO    Thread-12 :198136 [dir_watcher.py:_on_file_created():271] file/dir created: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/wandb-summary.json
2023-10-30 21:19:49,123 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-30 21:19:50,076 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 8
2023-10-30 21:19:50,076 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: poll_exit
2023-10-30 21:19:50,076 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:50,076 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-30 21:19:50,077 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:50,077 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-30 21:19:50,077 INFO    SenderThread:198136 [job_builder.py:build():281] Attempting to build job artifact
2023-10-30 21:19:50,077 INFO    SenderThread:198136 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-30 21:19:50,078 INFO    SenderThread:198136 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-30 21:19:50,080 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 9
2023-10-30 21:19:50,080 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:50,080 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-30 21:19:50,080 DEBUG   SenderThread:198136 [sender.py:send():380] send: artifact
2023-10-30 21:19:50,108 INFO    Thread-12 :198136 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/output.log
2023-10-30 21:19:50,124 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-30 21:19:50,809 INFO    wandb-upload_2:198136 [upload_job.py:push():86] Skipped uploading /home/henry/.local/share/wandb/artifacts/staging/tmpgoihnjen
2023-10-30 21:19:51,039 INFO    wandb-upload_1:198136 [upload_job.py:push():89] Uploaded file /home/henry/.local/share/wandb/artifacts/staging/tmp3c5kwelu
2023-10-30 21:19:51,045 INFO    wandb-upload_0:198136 [upload_job.py:push():89] Uploaded file /home/henry/.local/share/wandb/artifacts/staging/tmp3gccg3p_
2023-10-30 21:19:51,889 INFO    SenderThread:198136 [sender.py:send_artifact():1456] sent artifact job-https___github.com_Sentdex_BCI.git_training.py - {'id': 'QXJ0aWZhY3Q6NjIyNjU2MTEw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMTI5NzY5Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjIyNjUyODAz', 'versionIndex': 21}}}
2023-10-30 21:19:51,889 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:51,889 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-30 21:19:51,889 INFO    SenderThread:198136 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-30 21:19:52,109 INFO    SenderThread:198136 [dir_watcher.py:finish():388] scan: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files
2023-10-30 21:19:52,109 INFO    SenderThread:198136 [dir_watcher.py:finish():402] scan save: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/config.yaml config.yaml
2023-10-30 21:19:52,109 INFO    SenderThread:198136 [dir_watcher.py:finish():402] scan save: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/requirements.txt requirements.txt
2023-10-30 21:19:52,109 INFO    SenderThread:198136 [dir_watcher.py:finish():402] scan save: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/diff.patch diff.patch
2023-10-30 21:19:52,109 INFO    SenderThread:198136 [dir_watcher.py:finish():402] scan save: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/wandb-metadata.json wandb-metadata.json
2023-10-30 21:19:52,109 INFO    SenderThread:198136 [dir_watcher.py:finish():402] scan save: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/output.log output.log
2023-10-30 21:19:52,109 INFO    SenderThread:198136 [dir_watcher.py:finish():402] scan save: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/wandb-summary.json wandb-summary.json
2023-10-30 21:19:52,110 INFO    SenderThread:198136 [dir_watcher.py:finish():402] scan save: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/code/training.py code/training.py
2023-10-30 21:19:52,110 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 10
2023-10-30 21:19:52,110 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: poll_exit
2023-10-30 21:19:52,111 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:52,111 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-30 21:19:52,114 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:52,114 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-30 21:19:52,114 INFO    SenderThread:198136 [file_pusher.py:finish():175] shutting down file pusher
2023-10-30 21:19:52,328 INFO    wandb-upload_2:198136 [upload_job.py:push():131] Uploaded file /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/requirements.txt
2023-10-30 21:19:52,331 INFO    wandb-upload_3:198136 [upload_job.py:push():131] Uploaded file /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/config.yaml
2023-10-30 21:19:52,332 INFO    wandb-upload_1:198136 [upload_job.py:push():131] Uploaded file /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/output.log
2023-10-30 21:19:52,386 INFO    wandb-upload_0:198136 [upload_job.py:push():131] Uploaded file /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/files/wandb-summary.json
2023-10-30 21:19:52,587 INFO    Thread-11 (_thread_body):198136 [sender.py:transition_state():613] send defer: 11
2023-10-30 21:19:52,587 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:52,587 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-30 21:19:52,588 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:52,588 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-30 21:19:52,588 INFO    SenderThread:198136 [file_pusher.py:join():181] waiting for file pusher
2023-10-30 21:19:52,588 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 12
2023-10-30 21:19:52,588 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:52,588 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-30 21:19:52,588 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:52,588 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-30 21:19:52,588 INFO    SenderThread:198136 [file_stream.py:finish():595] file stream finish called
2023-10-30 21:19:52,680 INFO    SenderThread:198136 [file_stream.py:finish():599] file stream finish is done
2023-10-30 21:19:52,680 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 13
2023-10-30 21:19:52,681 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:52,681 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-30 21:19:52,681 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:52,681 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-30 21:19:52,681 INFO    SenderThread:198136 [sender.py:transition_state():613] send defer: 14
2023-10-30 21:19:52,681 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: defer
2023-10-30 21:19:52,682 INFO    HandlerThread:198136 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-30 21:19:52,682 DEBUG   SenderThread:198136 [sender.py:send():380] send: final
2023-10-30 21:19:52,682 DEBUG   SenderThread:198136 [sender.py:send():380] send: footer
2023-10-30 21:19:52,682 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: defer
2023-10-30 21:19:52,682 INFO    SenderThread:198136 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-30 21:19:52,682 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-30 21:19:52,683 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: poll_exit
2023-10-30 21:19:52,683 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: server_info
2023-10-30 21:19:52,683 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: get_summary
2023-10-30 21:19:52,684 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-30 21:19:52,684 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-30 21:19:52,684 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: server_info
2023-10-30 21:19:52,686 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: job_info
2023-10-30 21:19:52,742 DEBUG   SenderThread:198136 [sender.py:send_request():407] send_request: job_info
2023-10-30 21:19:52,743 INFO    MainThread:198136 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-30 21:19:52,743 INFO    MainThread:198136 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-30 21:19:52,744 INFO    MainThread:198136 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-30 21:19:52,744 DEBUG   HandlerThread:198136 [handler.py:handle_request():146] handle_request: shutdown
2023-10-30 21:19:52,744 INFO    HandlerThread:198136 [handler.py:finish():866] shutting down handler
2023-10-30 21:19:53,687 INFO    WriterThread:198136 [datastore.py:close():294] close: /home/henry/Documents/BCI/wandb/run-20231030_211940-5wp9is5g/run-5wp9is5g.wandb
2023-10-30 21:19:53,743 INFO    SenderThread:198136 [sender.py:finish():1534] shutting down sender
2023-10-30 21:19:53,743 INFO    SenderThread:198136 [file_pusher.py:finish():175] shutting down file pusher
2023-10-30 21:19:53,743 INFO    SenderThread:198136 [file_pusher.py:join():181] waiting for file pusher
